STITCH,Gene
CID000000753,7514
CID000000753,55870
CID000000753,57711
CID000000753,57715
CID000000753,440699
CID000000753,2342
CID000000753,340156
CID000000753,6101
CID000000753,27349
CID000000753,93408
CID000000753,51651
CID000000753,6450
CID000000753,10935
CID000000753,165545
CID000000753,54434
CID000000753,9446
CID000000753,9112
CID000000753,9114
CID000000753,9117
CID000000753,84698
CID000000753,3708
CID000000753,3709
CID000000753,2678
CID000000753,3702
CID000000753,3700
CID000000753,3706
CID000000753,345275
CID000000753,2122
CID000000753,4668
CID000000753,4669
CID000000753,90506
CID000000753,4915
CID000000753,4913
CID000000753,124961
CID000000753,6038
CID000000753,26108
CID000000753,57628
CID000000753,81875
CID000000753,80781
CID000000753,57621
CID000000753,6036
CID000000753,64081
CID000000753,57622
CID000000753,153364
CID000000753,5172
CID000000753,10060
CID000000753,10061
CID000000753,5176
CID000000753,2653
CID000000753,353088
CID000000753,5178
CID000000753,10590
CID000000753,132
CID000000753,22933
CID000000753,7389
CID000000753,81890
CID000000753,81892
CID000000753,221935
CID000000753,7381
CID000000753,7386
CID000000753,7384
CID000000753,3419
CID000000753,79862
CID000000753,54858
CID000000753,56954
CID000000753,9829
CID000000753,79869
CID000000753,641371
CID000000753,56952
CID000000753,641372
CID000000753,10664
CID000000753,10667
CID000000753,2019
CID000000753,10661
CID000000753,2015
CID000000753,4860
CID000000753,9682
CID000000753,9685
CID000000753,4864
CID000000753,9686
CID000000753,9061
CID000000753,9060
CID000000753,10284
CID000000753,5923
CID000000753,10283
CID000000753,220992
CID000000753,135935
CID000000753,377677
CID000000753,10449
CID000000753,10446
CID000000753,10112
CID000000753,100506084
CID000000753,9669
CID000000753,9668
CID000000753,147808
CID000000753,3563
CID000000753,170960
CID000000753,390205
CID000000753,22844
CID000000753,22847
CID000000753,22841
CID000000753,22843
CID000000753,147807
CID000000753,10592
CID000000753,4486
CID000000753,10594
CID000000753,5598
CID000000753,54922
CID000000753,10598
CID000000753,27229
CID000000753,8974
CID000000753,54926
CID000000753,54925
CID000000753,57862
CID000000753,84449
CID000000753,2902
CID000000753,2901
CID000000753,2906
CID000000753,2905
CID000000753,2904
CID000000753,2908
CID000000753,84444
CID000000753,88
CID000000753,27434
CID000000753,219749
CID000000753,344657
CID000000753,81
CID000000753,86
CID000000753,7134
CID000000753,284459
CID000000753,9039
CID000000753,415
CID000000753,5313
CID000000753,416
CID000000753,5315
CID000000753,84203
CID000000753,8805
CID000000753,1659
CID000000753,8801
CID000000753,8802
CID000000753,389816
CID000000753,1653
CID000000753,1656
CID000000753,1654
CID000000753,1655
CID000000753,586
CID000000753,587
CID000000753,585
CID000000753,6586
CID000000753,580
CID000000753,57026
CID000000753,7625
CID000000753,54148
CID000000753,7627
CID000000753,7626
CID000000753,3157
CID000000753,3156
CID000000753,3155
CID000000753,168417
CID000000753,11081
CID000000753,3158
CID000000753,7629
CID000000753,339398
CID000000753,100293516
CID000000753,285989
CID000000753,1432
CID000000753,1431
CID000000753,79691
CID000000753,79692
CID000000753,79694
CID000000753,5409
CID000000753,29028
CID000000753,29843
CID000000753,79677
CID000000753,169270
CID000000753,147660
CID000000753,79673
CID000000753,284129
CID000000753,727851
CID000000753,58
CID000000753,284904
CID000000753,51611
CID000000753,6921
CID000000753,6923
CID000000753,7711
CID000000753,517
CID000000753,196463
CID000000753,729648
CID000000753,7716
CID000000753,92106
CID000000753,285755
CID000000753,30062
CID000000753,1506
CID000000753,170506
CID000000753,25862
CID000000753,1508
CID000000753,1509
CID000000753,28316
CID000000753,25864
CID000000753,516
CID000000753,23332
CID000000753,1644
CID000000753,8574
CID000000753,11232
CID000000753,441531
CID000000753,84263
CID000000753,122402
CID000000753,7643
CID000000753,51400
CID000000753,25917
CID000000753,8447
CID000000753,55149
CID000000753,765
CID000000753,7404
CID000000753,55144
CID000000753,7403
CID000000753,7402
CID000000753,55366
CID000000753,79088
CID000000753,56143
CID000000753,56142
CID000000753,56141
CID000000753,56140
CID000000753,56147
CID000000753,56146
CID000000753,56145
CID000000753,56144
CID000000753,196051
CID000000753,6628
CID000000753,6626
CID000000753,6627
CID000000753,6624
CID000000753,145226
CID000000753,4009
CID000000753,132625
CID000000753,196294
CID000000753,4004
CID000000753,4005
CID000000753,51719
CID000000753,322
CID000000753,51084
CID000000753,3975
CID000000753,327
CID000000753,325
CID000000753,328
CID000000753,283446
CID000000753,65251
CID000000753,3624
CID000000753,285148
CID000000753,148213
CID000000753,2330
CID000000753,2331
CID000000753,10003
CID000000753,78986
CID000000753,2339
CID000000753,25925
CID000000753,6136
CID000000753,7388
CID000000753,339324
CID000000753,64895
CID000000753,1591
CID000000753,64080
CID000000753,163115
CID000000753,9478
CID000000753,3710
CID000000753,57526
CID000000753,3718
CID000000753,221833
CID000000753,166752
CID000000753,5170
CID000000753,442319
CID000000753,134829
CID000000753,80221
CID000000753,80222
CID000000753,142940
CID000000753,50616
CID000000753,4677
CID000000753,148362
CID000000753,4907
CID000000753,167153
CID000000753,90321
CID000000753,6888
CID000000753,57140
CID000000753,7430
CID000000753,2246
CID000000753,57633
CID000000753,57631
CID000000753,51520
CID000000753,390110
CID000000753,997
CID000000753,57455
CID000000753,199692
CID000000753,7390
CID000000753,256051
CID000000753,5146
CID000000753,10056
CID000000753,10055
CID000000753,5145
CID000000753,10721
CID000000753,998
CID000000753,10051
CID000000753,120
CID000000753,366
CID000000753,147929
CID000000753,83744
CID000000753,124
CID000000753,125
CID000000753,127
CID000000753,128
CID000000753,121506
CID000000753,55034
CID000000753,81888
CID000000753,152485
CID000000753,84146
CID000000753,65003
CID000000753,3417
CID000000753,56920
CID000000753,79876
CID000000753,56922
CID000000753,138151
CID000000753,79873
CID000000753,2068
CID000000753,10610
CID000000753,26007
CID000000753,2799
CID000000753,55746
CID000000753,134637
CID000000753,10634
CID000000753,2792
CID000000753,2793
CID000000753,6318
CID000000753,85416
CID000000753,80131
CID000000753,445329
CID000000753,220988
CID000000753,9099
CID000000753,84905
CID000000753,723961
CID000000753,317749
CID000000753,9657
CID000000753,10123
CID000000753,10121
CID000000753,10120
CID000000753,10127
CID000000753,10125
CID000000753,10124
CID000000753,5098
CID000000753,54935
CID000000753,54936
CID000000753,5071
CID000000753,60625
CID000000753,54933
CID000000753,170959
CID000000753,157506
CID000000753,54938
CID000000753,5095
CID000000753,3572
CID000000753,162655
CID000000753,9783
CID000000753,9784
CID000000753,9785
CID000000753,254050
CID000000753,80351
CID000000753,376132
CID000000753,7385
CID000000753,163702
CID000000753,6820
CID000000753,6821
CID000000753,6822
CID000000753,55552
CID000000753,2938
CID000000753,2936
CID000000753,6829
CID000000753,84450
CID000000753,2932
CID000000753,2931
CID000000753,5326
CID000000753,5324
CID000000753,5325
CID000000753,10542
CID000000753,3799
CID000000753,2903
CID000000753,55556
CID000000753,10549
CID000000753,284402
CID000000753,5328
CID000000753,6473
CID000000753,114026
CID000000753,285193
CID000000753,246243
CID000000753,23414
CID000000753,158880
CID000000753,115752
CID000000753,7561
CID000000753,127933
CID000000753,64754
CID000000753,388523
CID000000753,54857
CID000000753,114757
CID000000753,8813
CID000000753,54625
CID000000753,4881
CID000000753,645191
CID000000753,6671
CID000000753,1743
CID000000753,56956
CID000000753,23410
CID000000753,11091
CID000000753,56950
CID000000753,570
CID000000753,577
CID000000753,8740
CID000000753,8174
CID000000753,3164
CID000000753,56953
CID000000753,3162
CID000000753,3163
CID000000753,2805
CID000000753,7096
CID000000753,7097
CID000000753,7094
CID000000753,100130733
CID000000753,343066
CID000000753,1429
CID000000753,1428
CID000000753,58472
CID000000753,7546
CID000000753,9562
CID000000753,7098
CID000000753,22861
CID000000753,29785
CID000000753,9563
CID000000753,8065
CID000000753,79642
CID000000753,1359
CID000000753,23522
CID000000753,79646
CID000000753,79645
CID000000753,23528
CID000000753,79648
CID000000753,1356
CID000000753,9868
CID000000753,5557
CID000000753,6489
CID000000753,5551
CID000000753,5550
CID000000753,5553
CID000000753,100131390
CID000000753,6482
CID000000753,6483
CID000000753,6480
CID000000753,283208
CID000000753,6487
CID000000753,6484
CID000000753,123169
CID000000753,11144
CID000000753,11143
CID000000753,91646
CID000000753,375189
CID000000753,143570
CID000000753,1514
CID000000753,65010
CID000000753,1513
CID000000753,59345
CID000000753,79813
CID000000753,339500
CID000000753,91860
CID000000753,127665
CID000000753,8566
CID000000753,5881
CID000000753,8564
CID000000753,23639
CID000000753,23186
CID000000753,51412
CID000000753,5889
CID000000753,5888
CID000000753,4478
CID000000753,338599
CID000000753,160428
CID000000753,7478
CID000000753,7479
CID000000753,55178
CID000000753,3181
CID000000753,3182
CID000000753,55172
CID000000753,7472
CID000000753,7473
CID000000753,7474
CID000000753,7475
CID000000753,7476
CID000000753,7477
CID000000753,55609
CID000000753,401387
CID000000753,55355
CID000000753,51384
CID000000753,51385
CID000000753,55607
CID000000753,80146
CID000000753,51380
CID000000753,56107
CID000000753,6634
CID000000753,23457
CID000000753,23456
CID000000753,51700
CID000000753,84929
CID000000753,26585
CID000000753,51706
CID000000753,79027
CID000000753,84922
CID000000753,4012
CID000000753,374887
CID000000753,4010
CID000000753,84924
CID000000753,27294
CID000000753,163131
CID000000753,356
CID000000753,55775
CID000000753,51095
CID000000753,351
CID000000753,9880
CID000000753,51099
CID000000753,56100
CID000000753,359
CID000000753,358
CID000000753,138428
CID000000753,65243
CID000000753,120114
CID000000753,339896
CID000000753,6120
CID000000753,55914
CID000000753,4706
CID000000753,2321
CID000000753,2327
CID000000753,80326
CID000000753,255877
CID000000753,9704
CID000000753,2329
CID000000753,2328
CID000000753,78990
CID000000753,57731
CID000000753,84859
CID000000753,27161
CID000000753,280
CID000000753,283
CID000000753,64714
CID000000753,10954
CID000000753,286
CID000000753,100506243
CID000000753,1117
CID000000753,8674
CID000000753,55825
CID000000753,54681
CID000000753,56265
CID000000753,124602
CID000000753,55829
CID000000753,7318
CID000000753,6011
CID000000753,128240
CID000000753,349565
CID000000753,387338
CID000000753,6017
CID000000753,4632
CID000000753,4642
CID000000753,4643
CID000000753,4640
CID000000753,4641
CID000000753,2495
CID000000753,2494
CID000000753,387332
CID000000753,4645
CID000000753,57609
CID000000753,63925
CID000000753,2314
CID000000753,63929
CID000000753,63928
CID000000753,26167
CID000000753,84101
CID000000753,9263
CID000000753,9262
CID000000753,122622
CID000000753,9267
CID000000753,64288
CID000000753,9265
CID000000753,64285
CID000000753,7311
CID000000753,57469
CID000000753,10043
CID000000753,23743
CID000000753,64282
CID000000753,115
CID000000753,114
CID000000753,117608
CID000000753,111
CID000000753,113
CID000000753,112
CID000000753,22916
CID000000753,22914
CID000000753,119
CID000000753,118
CID000000753,121536
CID000000753,84775
CID000000753,2785
CID000000753,2784
CID000000753,2787
CID000000753,2786
CID000000753,138639
CID000000753,2783
CID000000753,222487
CID000000753,94030
CID000000753,94033
CID000000753,79802
CID000000753,139728
CID000000753,54510
CID000000753,400720
CID000000753,64072
CID000000753,10606
CID000000753,65975
CID000000753,90233
CID000000753,6301
CID000000753,6300
CID000000753,57519
CID000000753,54517
CID000000753,10134
CID000000753,10135
CID000000753,27158
CID000000753,10130
CID000000753,9086
CID000000753,9085
CID000000753,55284
CID000000753,825
CID000000753,80778
CID000000753,7695
CID000000753,9318
CID000000753,9645
CID000000753,10423
CID000000753,9647
CID000000753,9646
CID000000753,9640
CID000000753,57541
CID000000753,9310
CID000000753,7272
CID000000753,22869
CID000000753,55631
CID000000753,7276
CID000000753,7277
CID000000753,7274
CID000000753,80320
CID000000753,7278
CID000000753,84681
CID000000753,84680
CID000000753,2673
CID000000753,2672
CID000000753,9797
CID000000753,146434
CID000000753,54437
CID000000753,80343
CID000000753,9798
CID000000753,441282
CID000000753,80345
CID000000753,6833
CID000000753,2928
CID000000753,162239
CID000000753,84662
CID000000753,54760
CID000000753,2923
CID000000753,54097
CID000000753,6857
CID000000753,51021
CID000000753,56131
CID000000753,91120
CID000000753,6850
CID000000753,1630
CID000000753,1632
CID000000753,1634
CID000000753,347344
CID000000753,1636
CID000000753,123355
CID000000753,388536
CID000000753,164395
CID000000753,23623
CID000000753,83481
CID000000753,8820
CID000000753,3684
CID000000753,3437
CID000000753,8828
CID000000753,8829
CID000000753,84264
CID000000753,84266
CID000000753,2815
CID000000753,55164
CID000000753,54165
CID000000753,2811
CID000000753,2810
CID000000753,29958
CID000000753,2812
CID000000753,8771
CID000000753,2819
CID000000753,29953
CID000000753,284323
CID000000753,567
CID000000753,728294
CID000000753,3178
CID000000753,225689
CID000000753,54361
CID000000753,7644
CID000000753,3175
CID000000753,7083
CID000000753,5429
CID000000753,5428
CID000000753,7087
CID000000753,7086
CID000000753,7088
CID000000753,5426
CID000000753,5423
CID000000753,5422
CID000000753,84467
CID000000753,7584
CID000000753,137872
CID000000753,4648
CID000000753,29796
CID000000753,51547
CID000000753,5498
CID000000753,83660
CID000000753,1741
CID000000753,1742
CID000000753,5499
CID000000753,57553
CID000000753,23530
